Symbol,Date,Close
AAPL,2022-7-14 下午04:00:00,148.47
AAPL,2022-7-15 下午04:00:00,150.17
AAPL,2022-7-18 下午04:00:00,147.07
AAPL,2022-7-19 下午04:00:00,151
AAPL,2022-7-20 下午04:00:00,153.04
AAPL,2022-7-21 下午04:00:00,155.35
AAPL,2022-7-22 下午04:00:00,154.09
AAPL,2022-7-25 下午04:00:00,152.95
AAPL,2022-7-26 下午04:00:00,151.6
AAPL,2022-7-27 下午04:00:00,156.79
AAPL,2022-7-28 下午04:00:00,157.35
AAPL,2022-7-29 下午04:00:00,162.51
AAPL,2022-8-1 下午04:00:00,161.51
AAPL,2022-8-2 下午04:00:00,160.01
AAPL,2022-8-3 下午04:00:00,166.13
AAPL,2022-8-4 下午04:00:00,165.81
AAPL,2022-8-5 下午04:00:00,165.35
AAPL,2022-8-8 下午04:00:00,164.87
AAPL,2022-8-9 下午04:00:00,164.92
AAPL,2022-8-10 下午04:00:00,169.24
AAPL,2022-8-11 下午04:00:00,168.49
AAPL,2022-8-12 下午04:00:00,172.1
AAPL,2022-8-15 下午04:00:00,173.19
AAPL,2022-8-16 下午04:00:00,173.03
AAPL,2022-8-17 下午04:00:00,174.55
AAPL,2022-8-18 下午04:00:00,174.15
AAPL,2022-8-19 下午04:00:00,171.52
AAPL,2022-8-22 下午04:00:00,167.57
AAPL,2022-8-23 下午04:00:00,167.23
AAPL,2022-8-24 下午04:00:00,167.53
AAPL,2022-8-25 下午04:00:00,170.03
AAPL,2022-8-26 下午04:00:00,163.62
AAPL,2022-8-29 下午04:00:00,161.38
AAPL,2022-8-30 下午04:00:00,158.91
AAPL,2022-8-31 下午04:00:00,157.22
AAPL,2022-9-1 下午04:00:00,157.96
AAPL,2022-9-2 下午04:00:00,155.81
AAPL,2022-9-6 下午04:00:00,154.53
AAPL,2022-9-7 下午04:00:00,155.96
AAPL,2022-9-8 下午04:00:00,154.46
AAPL,2022-9-9 下午04:00:00,157.37
AAPL,2022-9-12 下午04:00:00,163.43
AAPL,2022-9-13 下午04:00:00,153.84
AAPL,2022-9-14 下午04:00:00,155.31
AAPL,2022-9-15 下午04:00:00,152.37
AAPL,2022-9-16 下午04:00:00,150.7
AAPL,2022-9-19 下午04:00:00,154.48
AAPL,2022-9-20 下午04:00:00,156.9
AAPL,2022-9-21 下午04:00:00,153.72
AAPL,2022-9-22 下午04:00:00,152.74
AAPL,2022-9-23 下午04:00:00,150.43
AAPL,2022-9-26 下午04:00:00,150.77
AAPL,2022-9-27 下午04:00:00,151.76
AAPL,2022-9-28 下午04:00:00,149.84
AAPL,2022-9-29 下午04:00:00,142.48
AAPL,2022-9-30 下午04:00:00,138.2
AAPL,2022-10-3 下午04:00:00,142.45
AAPL,2022-10-4 下午04:00:00,146.1
AAPL,2022-10-5 下午04:00:00,146.4
AAPL,2022-10-6 下午04:00:00,145.43
AAPL,2022-10-7 下午04:00:00,140.09
AAPL,2022-10-10 下午04:00:00,140.42
AAPL,2022-10-11 下午04:00:00,138.98
AAPL,2022-10-12 下午04:00:00,138.34
AAPL,2022-10-13 下午04:00:00,142.99
AAPL,2022-10-14 下午04:00:00,138.38
AAPL,2022-10-17 下午04:00:00,142.41
AAPL,2022-10-18 下午04:00:00,143.75
AAPL,2022-10-19 下午04:00:00,143.86
AAPL,2022-10-20 下午04:00:00,143.39
AAPL,2022-10-21 下午04:00:00,147.27
AAPL,2022-10-24 下午04:00:00,149.45
AAPL,2022-10-25 下午04:00:00,152.34
AAPL,2022-10-26 下午04:00:00,149.35
AAPL,2022-10-27 下午04:00:00,144.8
AAPL,2022-10-28 下午04:00:00,155.74
AAPL,2022-10-31 下午04:00:00,153.34
AAPL,2022-11-1 下午04:00:00,150.65
AAPL,2022-11-2 下午04:00:00,145.03
AAPL,2022-11-3 下午04:00:00,138.88
AAPL,2022-11-4 下午04:00:00,138.38
AAPL,2022-11-7 下午04:00:00,138.92
AAPL,2022-11-8 下午04:00:00,139.5
AAPL,2022-11-9 下午04:00:00,134.87
AAPL,2022-11-10 下午04:00:00,146.87
AAPL,2022-11-11 下午04:00:00,149.7
AAPL,2022-11-14 下午04:00:00,148.28
AAPL,2022-11-15 下午04:00:00,150.04
AAPL,2022-11-16 下午04:00:00,148.79
AAPL,2022-11-17 下午04:00:00,150.72
AAPL,2022-11-18 下午04:00:00,151.29
AAPL,2022-11-21 下午04:00:00,148.01
AAPL,2022-11-22 下午04:00:00,150.18
AAPL,2022-11-23 下午04:00:00,151.07
AAPL,2022-11-25 下午01:05:00,148.11
AAPL,2022-11-28 下午04:00:00,144.22
AAPL,2022-11-29 下午04:00:00,141.17
AAPL,2022-11-30 下午04:00:00,148.03
AAPL,2022-12-1 下午04:00:00,148.31
AAPL,2022-12-2 下午04:00:00,147.81
AAPL,2022-12-5 下午04:00:00,146.63
AAPL,2022-12-6 下午04:00:00,142.91
AAPL,2022-12-7 下午04:00:00,140.94
AAPL,2022-12-8 下午04:00:00,142.65
AAPL,2022-12-9 下午04:00:00,142.16
AAPL,2022-12-12 下午04:00:00,144.49
AAPL,2022-12-13 下午04:00:00,145.47
AAPL,2022-12-14 下午04:00:00,143.21
AAPL,2022-12-15 下午04:00:00,136.5
AAPL,2022-12-16 下午04:00:00,134.51
AAPL,2022-12-19 下午04:00:00,132.37
AAPL,2022-12-20 下午04:00:00,132.3
AAPL,2022-12-21 下午04:00:00,135.45
AAPL,2022-12-22 下午04:00:00,132.23
AAPL,2022-12-23 下午04:00:00,131.86
AAPL,2022-12-27 下午04:00:00,130.03
AAPL,2022-12-28 下午04:00:00,126.04
AAPL,2022-12-29 下午04:00:00,129.61
AAPL,2022-12-30 下午04:00:00,129.93
AAPL,2023-1-3 下午04:00:00,125.07
AAPL,2023-1-4 下午04:00:00,126.36
AAPL,2023-1-5 下午04:00:00,125.02
AAPL,2023-1-6 下午04:00:00,129.62
AAPL,2023-1-9 下午04:00:00,130.15
AAPL,2023-1-10 下午04:00:00,130.73
AAPL,2023-1-11 下午04:00:00,133.49
AAPL,2023-1-12 下午04:00:00,133.41
AAPL,2023-1-13 下午04:00:00,134.76
AAPL,2023-1-17 下午04:00:00,135.94
AAPL,2023-1-18 下午04:00:00,135.21
AAPL,2023-1-19 下午04:00:00,135.27
AAPL,2023-1-20 下午04:00:00,137.87
AAPL,2023-1-23 下午04:00:00,141.11
AAPL,2023-1-24 下午04:00:00,142.53
AAPL,2023-1-25 下午04:00:00,141.86
AAPL,2023-1-26 下午04:00:00,143.96
AAPL,2023-1-27 下午04:00:00,145.93
AAPL,2023-1-30 下午04:00:00,143
AAPL,2023-1-31 下午04:00:00,144.29
AAPL,2023-2-1 下午04:00:00,145.43
AAPL,2023-2-2 下午04:00:00,150.82
AAPL,2023-2-3 下午04:00:00,154.5
AAPL,2023-2-6 下午04:00:00,151.73
AAPL,2023-2-7 下午04:00:00,154.65
AAPL,2023-2-8 下午04:00:00,151.92
AAPL,2023-2-9 下午04:00:00,150.87
AAPL,2023-2-10 下午04:00:00,151.01
AAPL,2023-2-13 下午04:00:00,153.85
AAPL,2023-2-14 下午04:00:00,153.2
AAPL,2023-2-15 下午04:00:00,155.33
AAPL,2023-2-16 下午04:00:00,153.71
AAPL,2023-2-17 下午04:00:00,152.55
AAPL,2023-2-21 下午04:00:00,148.48
AAPL,2023-2-22 下午04:00:00,148.91
AAPL,2023-2-23 下午04:00:00,149.4
AAPL,2023-2-24 下午04:00:00,146.71
AAPL,2023-2-27 下午04:00:00,147.92
AAPL,2023-2-28 下午04:00:00,147.41
AAPL,2023-3-1 下午04:00:00,145.31
AAPL,2023-3-2 下午04:00:00,145.91
AAPL,2023-3-3 下午04:00:00,151.03
AAPL,2023-3-6 下午04:00:00,153.83
AAPL,2023-3-7 下午04:00:00,151.6
AAPL,2023-3-8 下午04:00:00,152.87
AAPL,2023-3-9 下午04:00:00,150.59
AAPL,2023-3-10 下午04:00:00,148.5
AAPL,2023-3-13 下午04:00:00,150.47
AAPL,2023-3-14 下午04:00:00,152.59
AAPL,2023-3-15 下午04:00:00,152.99
AAPL,2023-3-16 下午04:00:00,155.85
AAPL,2023-3-17 下午04:00:00,155
AAPL,2023-3-20 下午04:00:00,157.4
AAPL,2023-3-21 下午04:00:00,159.28
AAPL,2023-3-22 下午04:00:00,157.83
AAPL,2023-3-23 下午04:00:00,158.93
AAPL,2023-3-24 下午04:00:00,160.25
AAPL,2023-3-27 下午04:00:00,158.28
AAPL,2023-3-28 下午04:00:00,157.65
AAPL,2023-3-29 下午04:00:00,160.77
AAPL,2023-3-30 下午04:00:00,162.36
AAPL,2023-3-31 下午04:00:00,164.9
AAPL,2023-4-3 下午04:00:00,166.17
AAPL,2023-4-4 下午04:00:00,165.63
AAPL,2023-4-5 下午04:00:00,163.76
AAPL,2023-4-6 下午04:00:00,164.66
AAPL,2023-4-10 下午04:00:00,162.03
AAPL,2023-4-11 下午04:00:00,160.8
AAPL,2023-4-12 下午04:00:00,160.1
AAPL,2023-4-13 下午04:00:00,165.56
AAPL,2023-4-14 下午04:00:00,165.21
AAPL,2023-4-17 下午04:00:00,165.23
AAPL,2023-4-18 下午04:00:00,166.47
AAPL,2023-4-19 下午04:00:00,167.63
AAPL,2023-4-20 下午04:00:00,166.65
AAPL,2023-4-21 下午04:00:00,165.02
AAPL,2023-4-24 下午04:00:00,165.33
AAPL,2023-4-25 下午04:00:00,163.77
AAPL,2023-4-26 下午04:00:00,163.76
AAPL,2023-4-27 下午04:00:00,168.41
AAPL,2023-4-28 下午04:00:00,169.68
AAPL,2023-5-1 下午04:00:00,169.59
AAPL,2023-5-2 下午04:00:00,168.54
AAPL,2023-5-3 下午04:00:00,167.45
AAPL,2023-5-4 下午04:00:00,165.79
AAPL,2023-5-5 下午04:00:00,173.57
AAPL,2023-5-8 下午04:00:00,173.5
AAPL,2023-5-9 下午04:00:00,171.77
AAPL,2023-5-10 下午04:00:00,173.56
AAPL,2023-5-11 下午04:00:00,173.75
AAPL,2023-5-12 下午04:00:00,172.57
AAPL,2023-5-15 下午04:00:00,172.07
AAPL,2023-5-16 下午04:00:00,172.07
AAPL,2023-5-17 下午04:00:00,172.69
