Symbol,Date,Close
JPM,2012-1-3,34.98
JPM,2012-1-4,34.95
JPM,2012-1-5,35.68
JPM,2012-1-6,35.36
JPM,2012-1-9,35.3
JPM,2012-1-10,36.05
JPM,2012-1-11,36.66
JPM,2012-1-12,36.85
JPM,2012-1-13,35.92
JPM,2012-1-17,34.91
JPM,2012-1-18,36.54
JPM,2012-1-19,36.93
JPM,2012-1-20,37.36
JPM,2012-1-23,37.66
JPM,2012-1-24,37.66
JPM,2012-1-25,37.6
JPM,2012-1-26,37.49
JPM,2012-1-27,37.21
JPM,2012-1-30,37.01
JPM,2012-1-31,37.3
JPM,2012-2-1,37.6
JPM,2012-2-2,37.55
JPM,2012-2-3,38.28
JPM,2012-2-6,38.14
JPM,2012-2-7,37.87
JPM,2012-2-8,38.3
JPM,2012-2-9,37.86
JPM,2012-2-10,37.61
JPM,2012-2-13,38.3
JPM,2012-2-14,37.92
JPM,2012-2-15,37.4
JPM,2012-2-16,38
JPM,2012-2-17,38.47
JPM,2012-2-21,38.46
JPM,2012-2-22,38.07
JPM,2012-2-23,38.49
JPM,2012-2-24,38.28
JPM,2012-2-27,39.06
JPM,2012-2-28,39.21
JPM,2012-2-29,39.24
JPM,2012-3-1,40.37
JPM,2012-3-2,40.63
JPM,2012-3-5,40.4
JPM,2012-3-6,39.32
JPM,2012-3-7,39.95
JPM,2012-3-8,40.44
JPM,2012-3-9,41.03
JPM,2012-3-12,40.54
JPM,2012-3-13,43.39
JPM,2012-3-14,43.58
JPM,2012-3-15,44.7
JPM,2012-3-16,44.57
JPM,2012-3-19,45
JPM,2012-3-20,45.38
JPM,2012-3-21,45.12
JPM,2012-3-22,44.65
JPM,2012-3-23,45.16
JPM,2012-3-26,46.17
JPM,2012-3-27,45.89
JPM,2012-3-28,46.27
JPM,2012-3-29,45.67
JPM,2012-3-30,45.98
JPM,2012-4-2,46.13
JPM,2012-4-3,45.42
JPM,2012-4-4,44.41
JPM,2012-4-5,44.34
JPM,2012-4-9,43.89
JPM,2012-4-10,42.96
JPM,2012-4-11,44.01
JPM,2012-4-12,44.84
JPM,2012-4-13,43.21
JPM,2012-4-16,43.33
JPM,2012-4-17,43.9
JPM,2012-4-18,43.29
JPM,2012-4-19,43.22
JPM,2012-4-20,42.72
JPM,2012-4-23,42.85
JPM,2012-4-24,43.28
JPM,2012-4-25,43.16
JPM,2012-4-26,43.8
JPM,2012-4-27,43.34
JPM,2012-4-30,42.98
JPM,2012-5-1,43.79
JPM,2012-5-2,43.2
JPM,2012-5-3,43.01
JPM,2012-5-4,41.75
JPM,2012-5-7,41.78
JPM,2012-5-8,41.38
JPM,2012-5-9,40.64
JPM,2012-5-10,40.74
JPM,2012-5-11,36.96
JPM,2012-5-14,35.79
JPM,2012-5-15,36.24
JPM,2012-5-16,35.46
JPM,2012-5-17,33.93
JPM,2012-5-18,33.49
JPM,2012-5-21,32.51
JPM,2012-5-22,34.01
JPM,2012-5-23,34.01
JPM,2012-5-24,33.97
JPM,2012-5-25,33.5
JPM,2012-5-29,33.63
JPM,2012-5-30,32.96
JPM,2012-5-31,33.15
JPM,2012-6-1,31.93
JPM,2012-6-4,31
JPM,2012-6-5,31.99
JPM,2012-6-6,33.07
JPM,2012-6-7,32.81
JPM,2012-6-8,33.68
JPM,2012-6-11,32.82
JPM,2012-6-12,33.77
JPM,2012-6-13,34.3
JPM,2012-6-14,34.65
JPM,2012-6-15,35.03
JPM,2012-6-18,34.62
JPM,2012-6-19,35.38
JPM,2012-6-20,36.45
JPM,2012-6-21,35.51
JPM,2012-6-22,35.99
JPM,2012-6-25,35.32
JPM,2012-6-26,35.71
JPM,2012-6-27,36.78
JPM,2012-6-28,35.88
JPM,2012-6-29,35.73
JPM,2012-7-2,36.28
JPM,2012-7-3,35.88
JPM,2012-7-5,34.38
JPM,2012-7-6,33.9
JPM,2012-7-9,33.96
JPM,2012-7-10,34.25
JPM,2012-7-11,34.59
JPM,2012-7-12,34.04
JPM,2012-7-13,36.07
JPM,2012-7-16,35.09
JPM,2012-7-17,34.99
JPM,2012-7-18,34.96
JPM,2012-7-19,34.46
JPM,2012-7-20,33.9
JPM,2012-7-23,34.44
JPM,2012-7-24,34.73
JPM,2012-7-25,35.17
JPM,2012-7-26,35.81
JPM,2012-7-27,36.89
JPM,2012-7-30,36.14
JPM,2012-7-31,36
JPM,2012-8-1,36
JPM,2012-8-2,35.17
JPM,2012-8-3,36.09
JPM,2012-8-6,36.3
JPM,2012-8-7,37.01
JPM,2012-8-8,37.16
JPM,2012-8-9,36.92
JPM,2012-8-10,36.97
JPM,2012-8-13,36.99
JPM,2012-8-14,37.1
JPM,2012-8-15,37.07
JPM,2012-8-16,37.1
JPM,2012-8-17,36.98
JPM,2012-8-20,37.37
JPM,2012-8-21,38.04
JPM,2012-8-22,37.83
JPM,2012-8-23,37.23
JPM,2012-8-24,37.17
JPM,2012-8-27,37.23
JPM,2012-8-28,37.13
JPM,2012-8-29,37.3
JPM,2012-8-30,36.9
JPM,2012-8-31,37.14
JPM,2012-9-4,37.01
JPM,2012-9-5,37.11
JPM,2012-9-6,38.69
JPM,2012-9-7,39.3
JPM,2012-9-10,38.76
JPM,2012-9-11,39.6
