Symbol,Date,Close
AAPL,2012-8-21,23.43
AAPL,2012-8-22,23.89
AAPL,2012-8-23,23.67
AAPL,2012-8-24,23.69
AAPL,2012-8-27,24.13
AAPL,2012-8-28,24.1
AAPL,2012-8-29,24.05
AAPL,2012-8-30,23.71
AAPL,2012-8-31,23.76
AAPL,2012-9-4,24.11
AAPL,2012-9-5,23.94
AAPL,2012-9-6,24.15
AAPL,2012-9-7,24.3
AAPL,2012-9-10,23.67
AAPL,2012-9-11,23.59
AAPL,2012-9-12,23.92
AAPL,2012-9-13,24.39
AAPL,2012-9-14,24.69
AAPL,2012-9-17,24.99
AAPL,2012-9-18,25.07
AAPL,2012-9-19,25.08
AAPL,2012-9-20,24.95
AAPL,2012-9-21,25
AAPL,2012-9-24,24.67
AAPL,2012-9-25,24.05
AAPL,2012-9-26,23.76
AAPL,2012-9-27,24.33
AAPL,2012-9-28,23.83
AAPL,2012-10-1,23.55
AAPL,2012-10-2,23.62
AAPL,2012-10-3,23.98
AAPL,2012-10-4,23.81
AAPL,2012-10-5,23.31
AAPL,2012-10-8,22.79
AAPL,2012-10-9,22.71
AAPL,2012-10-10,22.89
AAPL,2012-10-11,22.43
AAPL,2012-10-12,22.49
AAPL,2012-10-15,22.67
AAPL,2012-10-16,23.21
AAPL,2012-10-17,23.02
AAPL,2012-10-18,22.59
AAPL,2012-10-19,21.78
AAPL,2012-10-22,22.64
AAPL,2012-10-23,21.91
AAPL,2012-10-24,22.03
AAPL,2012-10-25,21.77
AAPL,2012-10-26,21.57
AAPL,2012-10-31,21.26
AAPL,2012-11-1,21.3
AAPL,2012-11-2,20.6
AAPL,2012-11-5,20.88
AAPL,2012-11-6,20.82
AAPL,2012-11-7,19.93
AAPL,2012-11-8,19.21
AAPL,2012-11-9,19.54
AAPL,2012-11-12,19.39
AAPL,2012-11-13,19.39
AAPL,2012-11-14,19.17
AAPL,2012-11-15,18.77
AAPL,2012-11-16,18.85
AAPL,2012-11-19,20.2
AAPL,2012-11-20,20.03
AAPL,2012-11-21,20.06
AAPL,2012-11-23,20.41
AAPL,2012-11-26,21.05
AAPL,2012-11-27,20.89
AAPL,2012-11-28,20.82
AAPL,2012-11-29,21.05
AAPL,2012-11-30,20.9
AAPL,2012-12-3,20.94
AAPL,2012-12-4,20.57
AAPL,2012-12-5,19.24
AAPL,2012-12-6,19.54
AAPL,2012-12-7,19.04
AAPL,2012-12-10,18.92
AAPL,2012-12-11,19.34
AAPL,2012-12-12,19.25
AAPL,2012-12-13,18.92
AAPL,2012-12-14,18.21
AAPL,2012-12-17,18.53
AAPL,2012-12-18,19.07
AAPL,2012-12-19,18.8
AAPL,2012-12-20,18.63
AAPL,2012-12-21,18.55
AAPL,2012-12-24,18.58
AAPL,2012-12-26,18.32
AAPL,2012-12-27,18.4
AAPL,2012-12-28,18.2
AAPL,2012-12-31,19.01
AAPL,2013-1-2,19.61
AAPL,2013-1-3,19.36
AAPL,2013-1-4,18.82
AAPL,2013-1-7,18.71
AAPL,2013-1-8,18.76
AAPL,2013-1-9,18.47
AAPL,2013-1-10,18.7
AAPL,2013-1-11,18.58
AAPL,2013-1-14,17.92
AAPL,2013-1-15,17.35
AAPL,2013-1-16,18.07
AAPL,2013-1-17,17.95
AAPL,2013-1-18,17.86
AAPL,2013-1-22,18.03
AAPL,2013-1-23,18.36
AAPL,2013-1-24,16.09
AAPL,2013-1-25,15.71
AAPL,2013-1-28,16.07
AAPL,2013-1-29,16.37
AAPL,2013-1-30,16.32
AAPL,2013-1-31,16.27
AAPL,2013-2-1,16.2
AAPL,2013-2-4,15.8
AAPL,2013-2-5,16.35
AAPL,2013-2-6,16.33
AAPL,2013-2-7,16.72
AAPL,2013-2-8,16.96
AAPL,2013-2-11,17.14
AAPL,2013-2-12,16.71
AAPL,2013-2-13,16.68
AAPL,2013-2-14,16.66
AAPL,2013-2-15,16.43
AAPL,2013-2-19,16.43
AAPL,2013-2-20,16.03
AAPL,2013-2-21,15.93
AAPL,2013-2-22,16.1
AAPL,2013-2-25,15.81
AAPL,2013-2-26,16.03
AAPL,2013-2-27,15.88
AAPL,2013-2-28,15.76
AAPL,2013-3-1,15.37
AAPL,2013-3-4,15
AAPL,2013-3-5,15.4
AAPL,2013-3-6,15.2
AAPL,2013-3-7,15.38
